Année faits;Montant total;Date faits;Catégorie;Langue;Règlement;Infractions;Lieu
2019;116,00 €;01-01-19;Stationnement;Français;AUDERGHEM-RGP;24.1;Boulevard du Triomphe 117, 1160 AUDERGHEM
2019;58,00 €;03-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Avenue Daniel Boon 33, 1160 AUDERGHEM
2019;58,00 €;03-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;03-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2019;58,00 €;03-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;03-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;03-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Avenue de Beaulieu 31, 1160 AUDERGHEM
2019;58,00 €;03-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Avenue de Beaulieu, 33 1160 AUDERGHEM
2019;116,00 €;03-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue Edouard Henrard , 1160 AUDERGHEM
2019;58,00 €;03-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 9 1160 AUDERGHEM
2019;58,00 €;03-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 9 1160 AUDERGHEM
2019;58,00 €;03-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.7°;Edouard Henrardstraat,  1160 AUDERGHEM
2019;58,00 €;04-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue Jolé,  1160 AUDERGHEM
2019;58,00 €;04-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Frères Goemaere,  1160 AUDERGHEM
2019;58,00 €;06-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Avenue Guillaume Detroch, 4 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 11 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat 11, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Jean Van Horenbeeck, 196 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Jean Van Horenbeeck 196, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Avenue Jean Van Horenbeeck, F 198 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;116,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Jean Van Horenbeeck 196, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx 11, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.10°;Jules Cockxstraat 11, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat 9, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue G. E. Lebon,  1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Waverse steenweg 1745, 1160 OUDERGEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1° + 23.1.1°;Chaussée de Wavre 1561, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue Guillaume Poels 24, 1160 AUDERGHEM
2019;116,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;77.4 + 24.al.1.4°;Chaussée de Wavre 1422, 1160 AUDERGHEM
2019;350,00 €;07-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;44;Herdersstaflaan F78, 1160 OUDERGEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Valduc 239, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Avenue de la Houlette Face au numéro 78, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Emile Idiers Face au numéro 1, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Administrative;Néerlandais;AUDERGHEM-RGP;44;Joseph Chaudronlaan 47, 1160 OUDERGEM
2019;58,00 €;07-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Waterleliënlaan 45, 1160 OUDERGEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue des Nénuphars 4-6, 1160 AUDERGHEM
2019;116,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Clos des Pommiers Fleuris F67, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre 1721, 1160 AUDERGHEM
2019;58,00 €;07-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre 1721, 1160 AUDERGHEM
2019;350,00 €;07-01-19;Administrative;Français;AUDERGHEM-RGP;44;Avenue de la Houlette 37, 1160 AUDERGHEM
2019;116,00 €;08-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;Papiermolenstraat 55, 1160 OUDERGEM
2019;58,00 €;08-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue du Paepedelle , 1160 AUDERGHEM
2019;58,00 €;08-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Place de l'Amitié, F12 1160 AUDERGHEM
2019;58,00 €;08-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue Guillaume Van Nerom,  1160 AUDERGHEM
2019;58,00 €;08-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Avenue F. E. Van Elderen 50, 1160 AUDERGHEM
2019;58,00 €;08-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Avenue F. E. Van Elderen, 50 1160 AUDERGHEM
2019;58,00 €;08-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue des Frères Goemaere, 52 1160 AUDERGHEM
2019;58,00 €;08-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue F. E. Van Elderen, 48 1160 AUDERGHEM
2019;116,00 €;08-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue Jean Van Horenbeeck, 41 1160 AUDERGHEM
2019;116,00 €;08-01-19;Stationnement;Français;AUDERGHEM-RGP;24.1;Rue Henri-François Moreels F5, 1160 AUDERGHEM
2019;116,00 €;09-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue du Grand Forestier,  1160 AUDERGHEM
2019;116,00 €;09-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue F.-B. Verboven 14, 1160 AUDERGHEM
2019;116,00 €;09-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue du Kouter 8, 1160 AUDERGHEM
2019;58,00 €;09-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue Guillaume Poels 24, 1160 AUDERGHEM
2019;116,00 €;09-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue du Kouter 1, 1160 AUDERGHEM
2019;58,00 €;09-01-19;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Rue des Pcheries Face au numéro 105, 1160 AUDERGHEM
2019;350,00 €;09-01-19;Administrative;Français;AUDERGHEM-RGP;44;Avenue de la Houlette F78, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.4;Chaussée de Wavre, 2057 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Waverse steenweg, 1945 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Waverse steenweg, 1945 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Waverse steenweg, 1945 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Waverse steenweg, 1945 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Chaussée de Wavre 1945, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.3°;Chaussée de Wavre 1141, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.4;Avenue Ginette Javaux, 28 1160 AUDERGHEM
2019;116,00 €;10-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.4°;Papedelle 93, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue Charles Madoux,  1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Volontaires,  1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.7°;Vrijwilligerslaan,  1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue Charles Madoux,  1160 AUDERGHEM
2019;116,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Charles Madoux, 2 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue de l'Eglise St-Julien 18, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue de l'Eglise St-Julien 18, 1160 AUDERGHEM
2019;116,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue des Volontaires, 51 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Volontaires , 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Rue de la Molignée , 1160 AUDERGHEM
2019;116,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Charles Madoux 2, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Waverse steenweg, 1181 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Waverse steenweg 1181, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Avenue G. E. Lebon Parking face au numéro 8, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Avenue G. E. Lebon Parkinf face au numéro 8, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Avenue G. E. Lebon 14h46, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Rue Edouard Henrard 14, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Avenue André Drouart 29, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.4;Avenue Ginette Javaux 10-12, 1160 AUDERGHEM
2019;116,00 €;10-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;24.1;Triomflaan 117, 1160 OUDERGEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue Charles Madoux 87, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Place Thomas Balis F5, 1160 AUDERGHEM
2019;58,00 €;10-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Vandrommelaan 49, 1160 OUDERGEM
2019;58,00 €;10-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Avenue Vandromme F49, 1160 AUDERGHEM
2019;116,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain 147, 1160 AUDERGHEM
2019;116,00 €;11-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;de Wahalaan 2, 1160 OUDERGEM
2019;116,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue de Waha 2, 1160 AUDERGHEM
2019;116,00 €;11-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;de Wahalaan 2, 1160 OUDERGEM
2019;116,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue de Waha 2, 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Emile Idiers F1, 1160 AUDERGHEM
2019;0,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;27bis;Place Communale d'Auderghem 2, 1160 AUDERGHEM
2019;116,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Henri de Brouckère , 1160 AUDERGHEM
2019;116,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Waverse steenweg , 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Rue des Trois Ponts 8, 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Volontaires,  1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Volontaires,  1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue Charles Madoux , 1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue du Paepedelle,  1160 AUDERGHEM
2019;58,00 €;11-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Vriendschapsplein F12, 1160 AUDERGHEM
2019;58,00 €;12-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Edouard Pinoyplein,  1160 AUDERGHEM
2019;58,00 €;12-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Place Edouard Pinoy,  1160 AUDERGHEM
2019;58,00 €;12-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Place Edouard Pinoy,  1160 AUDERGHEM
2019;116,00 €;12-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Place de l'Amitié, 32 1160 AUDERGHEM
2019;116,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue du Parc de Woluwe, F 25 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Waverse steenweg, 1854 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 1854 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre 1854, 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 1854 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx 11, 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.10°;Jules Cockxstraat, 11 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.10°;Jules Cockxstraat 11, 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 1854 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;77.4;Avenue Guillaume Keyen 22, 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue Maurice Charlent face au numéro 53, 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Avenue André Drouart F48, 1160 AUDERGHEM
2019;116,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;27bis;Boulevard du Triomphe 76, 1160 AUDERGHEM
2019;350,00 €;14-01-19;Administrative;Néerlandais;AUDERGHEM-RGP;44;Triomflaan 137, 1160 OUDERGEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Avenue André Drouart face au numéro 48, 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Avenue André Drouart face au numéro 30A, 1160 AUDERGHEM
2019;58,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Avenue André Drouart face au numéro 30A, 1160 AUDERGHEM
2019;116,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain 107, 1160 AUDERGHEM
2019;116,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain 107, 1160 AUDERGHEM
2019;116,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;27bis;Clos Lucien Outers F7, 1160 AUDERGHEM
2019;116,00 €;14-01-19;Stationnement;Français;AUDERGHEM-RGP;44;Boulevard du Triomphe 137, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Triomflaan 51, 1160 OUDERGEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;77.4;Boulevard des Invalides 32, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.4;Watermaalse Steenweg 84, 1160 OUDERGEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Rue des Ecoliers 13, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue G. E. Lebon, f4 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue de l'Eglise St-Julien 18, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Waverse steenweg 1287, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 11 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 11, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat 11, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 11 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat 11, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 11, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Emile Idiers face au numéro 1, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre 1745, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre 1745, 1160 AUDERGHEM
2019;116,00 €;15-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;Waverse steenweg F1692, 1160 OUDERGEM
2019;58,00 €;15-01-19;Stationnement;Français;AUDERGHEM-RGP;27.5.1;Boulevard des Invalides 19, 1160 AUDERGHEM
2019;58,00 €;15-01-19;Stationnement;Français;Code de la route;70.2.1.1°;Rue Emile Idiers F1, 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue du Paepedelle , 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Av. des Argus, 1 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, 51 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;Code de la route;70.2.1.2°;Avenue des Meuniers 61, 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, F 78 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue Auguste Oleffe,  1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.2°;Mulderslaan 75, 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers 81, 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, F 106 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, 117 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, 125 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue Léon Houyoux 1, 1160 AUDERGHEM
2019;58,00 €;16-01-19;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue du Paepedelle,  1160 AUDERGHEM
